altitude,pitch,roll,yaw
12998.0,-89.0,-3.65,-11.65
13038.875229236155,-84.51612192178929,1.6125000198497583,-13.150989920614018
13079.750054242248,-90.8787285341679,-2.1820755266744607,-11.101096483113647
13120.624070792206,-89.23786482941851,2.616318139285762,-12.700682316351408
13161.496874667955,-89.74357593710039,-1.0922742104011132,-8.000109808708679
13202.36806166342,-81.34590712226422,5.542192185710877,-8.149740932606571
13243.237227588505,-80.34490378366151,2.0697620752563797,-8.749937069262161
13284.103968273104,-84.9906114519487,2.590480188713359,-10.701058833775075
13324.967879571106,-79.98307578788615,6.404391236100896,-7.853465900629104
13365.828557364368,-77.02234258053184,5.81153990371987,-10.70751682969339
13406.685597566731,-74.00845774543025,0.4119708509362523,-6.0135688928075
13447.538596128003,-79.74146732279581,6.85572870700672,-7.2219779010343865
13488.387149037966,-73.27141747569189,1.3428580679463265,-5.183098032664843
13529.230852330367,-77.34835448820456,7.7234034934379325,-4.897281662056855
13570.069302086917,-74.32232476361183,7.497409503783131,0.33512081060733
13610.90209444127,-67.69337482254798,2.9149205768943736,-6.636238871436082
13651.728825583034,-73.61155130116337,10.175981145328043,-2.0117066533718417
13692.549091761759,-71.52690094927956,13.330635593358167,-6.141626001808675
13733.362489290934,-69.08947062854014,13.578928254090513,3.873662260973256
13774.168614551963,-65.74930731055692,11.370903406616765,2.0338201214501996
13814.967063998178,-62.706458075051884,5.406605273208547,-1.5114874621216732
13855.757434158812,-70.36097010799473,10.786078016550979,4.587407601834009
13896.53932164301,-65.11289069973657,8.209365737015467,3.730176698192665
13937.312323143791,-67.36226724313899,14.476512469971539,-1.6335053365313117
13978.076035442056,-65.75914723169943,6.837562183137346,-0.6539600575601288
14018.830055410575,-56.753578257672515,12.992558773968632,1.5184947429804354
14059.573980017962,-61.3956080101873,15.541546067085843,4.633545189027848
14100.30740633267,-63.18528427336093,10.58456781173914,2.8908814716092546
14141.029931526975,-52.72265492440837,14.771667679311015,7.690197997854557
14181.741152880959,-60.45776793174849,9.452889260856255,6.181193537923942
14222.440667786486,-52.79067135310664,18.528276064678977,6.413571369778849
14263.128073751199,-54.37141333361356,12.647871513946422,3.3370394217262698
14303.80296840248,-47.600042103900826,18.811718944339333,6.801310412667448
14344.464949491448,-55.526605978193096,13.719861601738499,4.256101989983103
14385.113614896924,-53.80115335239689,12.922342639947374,7.651136864988557
14425.748562629415,-45.873732702186075,18.56920511845031,13.536142945893141
14466.369390835089,-47.69439258108443,11.210492000206289,14.36085346819968
14506.975697799742,-48.51318161854493,16.1462461494778,13.375007122480937
14547.567081952782,-47.08014851802608,17.12651032969463,8.628348179471221
14588.143141871187,-42.19534205506539,21.201327201352235,11.520626612412794
14628.703476283488,-47.058811075349894,21.170739319944566,10.25159821659776
14669.247684073729,-42.12060449278397,14.784789133930897,17.22102472604779
14709.775364285435,-44.080771287554434,19.093518982736533,11.97867392727524
14750.28611612558,-37.98936050419294,17.646971094787073,15.374319770070693
14790.77953896855,-39.946421249636074,17.99518758557598,14.207742475263386
14831.255232360101,-36.60200269128264,19.338210455765157,15.928728639402486
14871.712796021322,-35.106154055048826,17.42608158931832,17.487071336308652
14912.151829852595,-29.6089246234209,23.508842751666876,19.5325702154468
14952.571933937548,-33.410363733505804,22.336535587908035,18.265031597072618
14992.972708547019,-34.160520775079405,15.309201621034923,14.084268564106887
15033.353754142992,-31.909445188632894,18.42688225019839,16.74010105069325
15073.714671382568,-26.70718646341685,16.63961874900032,19.532355927396736
15114.055061121897,-29.35379413548384,17.847452263818116,22.310867083001845
15154.374524420135,-22.349317785728662,25.55042381216015,19.225475502870893
15194.672662543395,-23.343807037927217,24.348574281051892,16.57602934382468
15234.949076968669,-26.587311556773454,22.891944425452447,15.062384005509513
15275.203369387791,-25.279881045914756,23.38057486670134,24.23440219821611
15315.435141711372,-19.071565245985834,27.014506090995145,22.64195400711783
15355.643996072718,-23.912413932641076,22.893778447893812,21.334916952897117
15395.829534831793,-21.25247691458562,19.31843214885642,21.763176048731253
15435.991360579132,-18.941804031604953,18.38850726580607,24.67662385360978
15476.129076139774,-13.080445152593512,19.454043729723683,20.075160521958047
15516.242284577194,-9.918450173581851,18.365081329270517,24.608693849543172
15556.330589197236,-16.20586901576302,19.671659709438963,18.47713931564015
15596.393593552011,-8.542751623517717,27.873818370231664,17.080420121438205
15636.430901443844,-10.229147962438656,22.721596665368402,25.668467224668657
15676.44211692918,-7.565108017354123,22.215033801020734,23.291219370438096
15716.426844322501,-7.500681790350598,23.854168834574036,23.84862311825189
15756.384688200238,-2.8359192987948543,21.089040673416665,20.340632865215305
15796.315253404686,-10.870870573355427,25.369688073756137,23.36721086540126
15836.2181450479,-3.805585656023473,22.99614963946188,22.728327245375404
15876.092968515626,-3.4401145981333485,26.21846382093454,21.02396001587147
15915.93932947117,2.175492541617464,23.636668914001437,27.05409507961131
15955.756833859317,-2.8088143008516453,28.30080305883792,23.168726235266142
15995.545087910237,0.3569148069760786,27.160904238914576,20.26785517755743
16035.303698143352,-3.0273702038046313,25.66701027996979,19.8014914934974
16075.032271371252,3.138280598459403,28.769158849007653,20.11965265477153
16114.730414703572,3.55381714796041,20.817387453320755,23.022364006266713
16154.397735550876,2.4691893834101846,22.811733439537903,19.759658750751175
16194.033841628545,8.084347250020324,28.852233992696224,20.181577929713594
16233.638340960657,7.4492407014823385,24.53892613533769,18.238170400371178
16273.210841883858,5.2138197019472585,28.221846726629618,26.32949280885799
16312.750953051236,13.078034228005029,31.40103246150909,22.305609559606893
16352.258283436193,11.741834270663105,22.92651986985091,19.716592780940132
16391.73244233632,9.255169837324956,29.848345315658985,17.862522286885554
16431.17303937725,17.117990953767496,30.56654499628083,18.443485535237304
16470.57968451651,13.030247666117745,24.381154941645,18.95957758188155
16509.9519880474,17.291890042829337,30.342211013521258,24.760901031409656
16549.28956060284,18.6528681766572,22.39974890480311,19.147565984043077
16588.59201315921,23.963132186631988,23.05380413881268,21.869689978895977
16627.858957040207,19.972632220033283,26.45441206862759,19.527397933603318
16667.090003920683,20.38131845436155,31.201607876429595,25.220822080344064
16706.284765830496,20.889141099308947,23.29542657287484,17.95010189829072
16745.44285515834,25.996050398728975,24.335902996485448,21.61538404251831
16784.563884655563,22.50199663260471,30.823071813062253,20.216822269407526
16823.647467440023,22.2569301190155,29.25696751511846,19.804577358578506
16862.693216999905,27.560801216102316,23.68762442133402,22.67881703139339
16901.70074719753,24.81356032403154,32.71507667603044,23.13971586606751
16940.669672273198,34.46515788695681,29.889358248665943,21.987455209430568
16979.59960684897,35.165544394979435,28.610502933350602,16.572223085380966
17018.490165932515,30.61467038610695,28.528544348381406,20.54421410007798
17057.3409649209,32.91248644820952,28.793515935796876,16.653629343917956
17096.15161960438,35.65894322097465,29.90545096095117,20.600676290342495
17134.921746170225,41.10399139785979,27.214382512107388,15.785568691527866
17173.6509612065,37.047581728042715,29.77034350004986,17.258526471006608
17212.338881705855,37.03966501836979,24.67336665771524,19.919775613273597
17250.985125069314,43.7301921353018,27.47348453984221,17.969548050430625
17289.589309110073,46.01911400685782,30.220729522639598,14.308081545924463
17328.151052057263,39.05638162455605,27.815133803472577,14.385619575435324
17366.669972559725,40.54194604535266,32.75672940056698,13.652411204973696
17405.14568968979,49.975758393577806,26.795548152731314,15.658710966244895
17443.57782294704,46.10776986286904,33.33162171909635,12.60477872934234
17481.96599226209,45.13793171810186,31.914981578872148,11.040879572831214
17520.309818000303,53.916195297317685,33.345659031122196,17.567283651286168
17558.608920965595,48.79251201364868,26.073685194554606,14.434266060347323
17596.86292240415,55.96683335723981,29.499091007330083,15.042106699360609
17635.071444008183,56.239110897167684,30.171907226886393,14.791090131669113
17673.234107919674,56.809296283356474,26.2921644297794,7.631505442623589
17711.350536734106,54.2773412484903,24.859893011540166,12.763646095381313
17749.420353504196,55.243197609922845,32.67512318654815,12.637809784563562
