altitude,pitch,roll,yaw
12998.0,-89.0,-1.75,-17.65
13079.831967042524,-83.37644568941109,2.7690304744321432,-11.449593046745717
13161.66069053794,-88.58898277805332,3.6098817641632293,-14.29710167015945
13243.482927067693,-85.78797393203217,0.07291307296241323,-8.54543166869401
13325.29543347036,-85.12378396509516,2.8084833828639058,-11.297479334957254
13407.094966970184,-75.54677978079226,3.066951347274334,-3.7061258384902267
13488.878285305611,-73.3573303143053,4.698675186841285,-6.224231640732019
13570.642146857803,-76.80580647395487,9.854012588046974,-4.754630953013412
13652.383310779125,-70.59258108239487,5.833320604490998,-0.00012624833669816482
13734.098537121594,-66.41802881750307,12.286955560826243,0.33651716240633434
13815.784586965314,-62.1825261529779,12.415272959312027,-4.147423520747623
13897.438222546849,-66.6864512986503,5.818627388948634,3.1953766766412874
13979.05620738755,-58.98018414052042,13.947372437157554,-1.437704328665112
14060.635306421847,-61.81410618052859,12.201860603971692,5.800769384753912
14142.17228612548,-57.53860047606992,17.632443218700097,6.408296689913099
14223.663914643656,-49.65405157926255,16.089470359031644,2.6324442333594904
14305.106961919144,-54.31084547597875,10.373290772542484,10.670851122762784
14386.49819982032,-50.95936952464865,15.134251800571947,14.571233471068417
14467.834402269116,-47.250012394846586,12.472699304431886,15.53138878840352
14549.112345368878,-42.633164005669336,20.28897759391455,13.999200213222553
14630.328807532158,-38.309215463916345,22.233429358064186,8.672640574492615
14711.480569608415,-44.67855900208171,21.70639559817773,14.649776277047344
14792.5644150116,-38.14158791616758,14.358215563000211,12.628771002582788
14873.577129847656,-39.09869650332899,19.489226686080485,19.407889219127515
14954.515503041905,-36.200279999360006,18.59976452525325,12.235499492192101
15035.376326466325,-25.89673451603098,18.590162704213398,18.810077591189184
15116.156395066704,-29.238456978286933,19.06075285614899,21.730209385113724
15196.852506989695,-29.725845061317095,22.861864569399227,17.09459352188332
15277.461463709704,-17.959297127505437,24.493825335104184,21.552043886159378
15357.98007015568,-24.389212163272212,22.40696049681309,16.45149183090107
15438.40513483776,-15.415989715816602,26.901593202018255,25.69198817834417
15518.733469973764,-15.690029829770491,19.22804435558194,19.922704986545615
15598.961891615554,-7.611732983773345,21.136632575023633,26.142937078090753
15679.087219775221,-14.231500026978228,27.577674147635527,21.05210332802274
15759.10627855115,-11.199732115499135,20.201482989394144,20.199747708522324
15839.01589625388,-1.9668306488096676,22.558370605636267,25.73554008833906
15918.812905531844,-2.483197206103094,28.74864605346762,18.20927678545248
15998.494143496882,-1.9992334826238762,26.522615905873113,22.92088087192134
16078.056451849638,0.7346587740190671,24.730584217497317,23.620402230361478
16157.496677004723,6.918077827547558,21.72285249206458,27.35801736197562
16236.811670215722,3.350622016707507,23.84971965140812,26.934028946542007
16315.9982877,9.581889818950216,25.51148200607773,20.098865155250753
16395.053390763303,8.91147991409203,30.558433227496188,23.903078717758046
16473.97384592418,16.28899124794149,22.29086432163432,21.89734574530587
16552.75652503817,15.614023095884658,31.55906360417557,21.632464312229715
16631.39830542179,20.236175126418008,26.213316677140384,22.309352798646287
16709.89606997633,23.00504746461907,29.25390640694179,19.679047997578134
16788.246707311377,29.77024075554458,23.581112903843195,24.9927029902298
16866.447111868154,27.231356227546314,30.94521350279015,23.001584793581305
16944.49418404261,27.73799575549438,27.996482745587727,15.10707178490749
17022.38483030829,31.23976192389803,31.63519236439585,17.310650908265522
17100.115963338925,37.686258089913935,26.161611266514722,14.563914668416896
17177.68450213084,36.27708844623197,27.426005520433293,14.76855791806382
17255.087372125035,44.511858083828585,23.828638343113443,21.426374444681745
17332.321505329084,44.74017305457764,32.41977008848341,19.13925336361927
17409.383840438724,42.71164043370898,32.199658237113816,16.559175324514072
17486.2713229592,45.22586838210476,31.468557387050083,15.888208538435912
17562.98090532632,52.63246620842368,31.676719245775605,18.328504633517003
17639.50954702727,48.981044431043046,29.82439262327971,12.98229434716311
17715.854214721126,52.821214839809365,33.16182342620544,8.151883063256975
17792.011882359086,56.302590557587,33.439254653051876,5.9396462030670545
17867.97953130439,63.324786101595905,31.65692639040649,5.698024478859123
17943.75415045201,67.63741744452767,25.165075810182895,3.279519019475214
18019.33273634796,62.49010207543149,28.16393716784002,3.2366863773936734
18094.712293308366,71.28245906035934,24.353741801558776,10.072133427014649
18169.889833538204,70.71410910276116,24.93471813235266,3.538512164126839
18244.862377249712,74.4846746036205,27.15709166508906,1.638514416703659
18319.626952780523,75.64377972132093,27.121084990398266,1.8748664773495596
18394.18059671142,81.39105043123402,28.776917787447584,-2.299676332130117
18468.520353983822,74.42611458501901,26.124806827558075,0.5676648465695652
18542.64327801691,82.5486019696253,25.614965978641877,-3.220313131002465
18616.546430824397,83.95814436598764,28.197606210438313,-1.410800987055452
18690.226883131018,90.6043756074057,27.52293560052731,-5.40098262142817
18763.6817144886,86.63693163759797,26.54115934109885,-2.1380407254036267
18836.90801339184,90.80545056842104,26.10247974645757,-4.669162398513941
18909.9028773937,88.40957273724536,32.057096261241895,-7.541544757376096
18982.663413220453,95.5489407639777,32.00520546933734,-5.802400525614477
19055.18673688636,96.92319960772232,28.897001103463875,-15.098963593962846
19127.469973807987,96.7819966230709,25.382674055417755,-14.428494539696034
19199.510258918137,103.32498161601265,30.46241238694807,-9.688286094620421
19271.304736779413,103.60180689945601,26.836401341249136,-15.275668550951988
19342.850561697407,102.2621273483525,25.754823355049474,-12.838015094531354
19414.144897833485,111.00560045441506,24.067858071279133,-10.872747054966226
19485.18491931719,110.53188638042052,25.57568235229658,-20.527339062452754
19555.967810358252,108.89064801408958,22.928470293657547,-14.749324101208577
19626.490765358194,117.58155102153411,24.176393238407673,-15.136298449651004
19696.750989021548,114.30426390026423,29.069619791881625,-22.385926497673854
19766.745696466638,119.35845803174632,26.708315836991506,-17.445945431614852
19836.472113335964,121.49380773350396,30.592644549987433,-26.364169777762662
19905.927475906185,127.55999031075345,24.422766416673745,-26.638495795527188
19975.10903119763,124.30668610756513,24.448839249064378,-24.116905711689014
20044.01403708346,125.43357855754357,21.22101820246126,-20.197471787452294
20112.639762398325,126.64035423401761,21.139455792939945,-28.878360210350184
20180.98348704663,132.42670289973253,30.55430191522671,-28.557834803392357
20249.04250211035,129.59231755603665,28.91570386095197,-22.73426054419894
20316.814109956395,129.98689449155447,20.773806337264837,-24.906106887234507
20384.295624343544,135.91013333033888,30.07875148579398,-31.021950882637974
20451.484370528924,133.76173707949386,28.930678901940368,-22.480480085540005
20518.377685374016,143.99141217626172,25.47972565448745,-25.73049525016599
20584.972917450206,145.24886853456562,23.726026305514875,-27.370912803441033
20651.267427143914,141.2338195910016,22.519712930601806,-27.750767093242096
20717.25858676117,144.04598235027174,27.360915139306496,-27.719212406879628
20782.94378063181,147.2850774300516,21.34976009590868,-26.775524755838312
20848.320405213122,153.20082910528504,24.88637254040184,-29.569103423260138
20913.385869193065,149.592965351899,26.470874809722506,-27.049472271114137
20978.13759359297,150.01121788993174,23.75338685920408,-32.116280804464566
21042.57301186975,157.10532222606705,19.934026284242925,-29.219304990720723
21106.689570017657,159.7750176955686,26.812908342164526,-26.308447832228175
21170.48472666949,153.1700475036071,24.640145974278024,-28.483739691040455
21233.955953197325,154.9901587659736,18.565849828107513,-23.245338365191767
21297.10073381277,164.73510254917338,24.74012827978867,-28.843528916274575
21359.916565666663,161.15463390989282,22.363087456619677,-21.878723248608804
21422.400958948252,160.44851193383437,19.834831259755497,-22.80145944077279
21484.551436983933,169.46649977391183,22.25546138703483,-20.812400830746956
21546.36553633539,164.55836468780177,22.575077355929302,-27.462334856400634
21607.840806897228,171.9238780748435,21.19377652660473,-23.352171653527535
21668.974811994103,172.3628155122824,24.561654125084296,-21.932942414107163
21729.76512847731,173.07495679085145,22.07880326650401,-25.005797507935355
21790.209346820804,170.66008594968403,17.045314978450826,-25.57200437122728
21850.305071216728,171.71799131055366,17.36127822437398,-16.83294516624918
21910.049919670357,175.1984655114343,19.526779927060485,-21.640114216480804
21969.44152409454,175.85130553937688,19.99190499216584,-21.14511522224626
22028.47753040352,178.52631276269582,21.806736331791132,-15.999658262178547
22087.15559860629,182.02329296246117,17.82135488809806,-15.255556586299377
22145.473402899308,179.29205636329115,17.985839656953523,-16.464723206900878
22203.428631758692,184.58241766343997,17.450267711595657,-11.179167293809805
22261.01898803186,184.84419606417663,19.814714226313306,-11.750990380994491
22318.242189028548,185.67721529844962,17.979252500131317,-11.832382391842508
22375.095966611323,178.58130365883335,22.793953980493875,-11.175617490789817
22431.578067285453,182.60629402475124,17.508888286938788,-10.833049769319505
22487.68625228825,186.952023888972,20.5241232347553,-2.757108774671253
22543.418297677807,182.0683353833746,16.589724858618535,-1.1002948899085112
22598.771994421128,182.80507530397716,15.60575743619379,-7.615174574279733
22653.745148481707,192.81209513522685,16.422283511703913,-0.20437547308244897
22708.33558090648,187.3892510735463,13.689363919453461,-2.2205814064925273
22762.5411279122,194.38640405013282,11.857057807303185,3.183472752942751
22816.359640971204,192.15341975300737,16.375422660088883,-2.2949936957680777
22869.788986896554,192.8401686483088,10.994514322978539,3.641198033174197
22922.827047926614,193.69652600083091,16.86438702476203,4.289191608609997
22975.47172180898,190.0723718937987,15.535093401067831,8.296101049237828
23027.7209218838,191.0675912478804,11.356684517501137,5.509016250410109
23079.57257716649,193.53207383943288,14.029209892698267,9.22500856020275
23131.024632429828,198.41571431797703,13.752717521292045,15.14113639395767
23182.075048285406,195.21841222290055,13.827253896783372,12.654450876421084
23232.72180126446,197.2400719993856,17.702864034313972,12.862001500545894
23282.962883898075,197.53060301355833,17.129591493335745,14.410841791994033
23332.796304796782,193.98991956685862,12.557478400172215,21.648034968361785
23382.220088729453,197.7679409096272,16.136565470467612,20.770659582160828
23431.232276701605,202.31459125390788,14.216892031519432,19.27581513661858
23479.830926033057,199.87979978546363,14.6984960444903,21.110627663412508
23528.014110434917,199.81350067500364,16.531414126495285,28.822255251527192
23575.779920085955,203.61563308862046,11.765681572560748,21.707893516516013
23623.126461708278,198.08614119743456,10.10133237745108,31.264780999564113
23670.051858642386,201.92497418644606,17.238399257359838,26.940204485885456
23716.554250921552,202.03208626259112,13.726913671461729,32.63150423214162
23762.631795345555,203.20743666200207,15.716905843322303,27.936079092746017
23808.28266555372,205.55098965647045,12.258404782162078,33.20139153511285
23853.50505209733,205.8127145591115,13.951438303972099,35.72497253412406
23898.297162511324,198.14258572922947,8.496033052478037,38.70442633632218
